brand,model,top_speed_kmh,battery_capacity_kWh,battery_type,number_of_cells,torque_nm,efficiency_wh_per_km,range_km,acceleration_0_100_s,fast_charging_power_kw_dc,fast_charge_port,towing_capacity_kg,cargo_volume_l,seats,drivetrain,segment,length_mm,width_mm,height_mm,car_body_type,source_url,efficiency_score,range_per_kwh,performance_index
DS,3 E-Tense,150,50.8,Lithium-ion,102.0,260.0,128,300,9.0,85.0,CCS,0.0,350,5,FWD,JB - Compact,4118,1802,1534,SUV,https://ev-database.org/car/1791/DS-3-E-Tense,7.8125,5.905511811023622,28.88888888888889
DS,N°4 E-Tense,160,58.3,Lithium-ion,485.29347826086956,345.0,130,375,7.1,70.0,CCS,0.0,390,5,FWD,JC - Medium,4400,1866,1470,Hatchback,https://ev-database.org/car/3200/DS-N4-E-Tense,7.6923076923076925,6.432246998284734,48.59154929577465
DS,N°8 AWD Long Range,190,97.2,Lithium-ion,485.29347826086956,511.0,146,530,5.4,130.0,CCS,1400.0,620,5,AWD,JD - Large,4834,1920,1574,SUV,https://ev-database.org/car/3078/DS-N8-AWD-Long-Range,6.8493150684931505,5.4526748971193415,94.62962962962962
DS,N°8 FWD,190,73.7,Lithium-ion,485.29347826086956,345.0,141,415,7.7,100.0,CCS,1260.0,620,5,FWD,JD - Large,4834,1920,1574,SUV,https://ev-database.org/car/3076/DS-N8-FWD,7.092198581560283,5.630936227951153,44.8051948051948
DS,N°8 FWD Long Range,190,97.2,Lithium-ion,485.29347826086956,345.0,136,545,7.8,130.0,CCS,1200.0,620,5,FWD,JD - Large,4834,1920,1574,SUV,https://ev-database.org/car/3077/DS-N8-FWD-Long-Range,7.352941176470588,5.606995884773663,44.23076923076923
Dacia,Spring Electric 45,125,25.0,Lithium-ion,72.0,125.0,109,165,19.1,29.0,CCS,0.0,308,4,FWD,A - Mini,3700,1622,1516,Hatchback,https://ev-database.org/car/2126/Dacia-Spring-Electric-45,9.174311926605505,6.6,6.544502617801046
Dacia,Spring Electric 65,125,25.0,Lithium-ion,72.0,113.0,114,160,13.7,29.0,CCS,0.0,308,4,FWD,A - Mini,3700,1622,1516,Hatchback,https://ev-database.org/car/2127/Dacia-Spring-Electric-65,8.771929824561404,6.4,8.248175182481752
Dongfeng,Box 31.4 kWh,140,29.0,Lithium-ion,485.29347826086956,160.0,126,190,12.5,50.0,CCS,1052.2610619469026,326,5,FWD,B - Compact,4020,1810,1570,Hatchback,https://ev-database.org/car/3035/Dongfeng-Box-314-kWh,7.936507936507937,6.551724137931035,12.8
Dongfeng,Box 42.3 kWh,140,40.0,Lithium-ion,485.29347826086956,160.0,129,255,12.5,51.0,CCS,1052.2610619469026,326,5,FWD,B - Compact,4020,1810,1570,Hatchback,https://ev-database.org/car/3036/Dongfeng-Box-423-kWh,7.751937984496124,6.375,12.8
Elaris,BEO 86 kWh,150,81.0,Lithium-ion,485.29347826086956,320.0,203,390,9.5,65.0,CCS,1052.2610619469026,467,5,FWD,JD - Large,4698,1908,1696,SUV,https://ev-database.org/car/1975/Elaris-BEO-86-kWh,4.926108374384237,4.814814814814815,33.68421052631579
Fiat,500e 3+1 24 kWh,135,21.3,Lithium-ion,108.0,220.0,112,135,9.0,40.0,CCS,0.0,185,4,FWD,B - Compact,3631,1683,1529,Hatchback,https://ev-database.org/car/1726/Fiat-500e-3plus1-24-kWh,8.928571428571429,6.338028169014084,24.444444444444443
Fiat,500e 3+1 42 kWh,150,37.3,Lithium-ion,192.0,220.0,122,235,9.0,67.0,CCS,0.0,185,4,FWD,B - Compact,3631,1683,1529,Hatchback,https://ev-database.org/car/1328/Fiat-500e-3plus1-42-kWh,8.19672131147541,6.3002680965147455,24.444444444444443
Fiat,500e Cabrio 24 kWh,135,21.3,Lithium-ion,108.0,220.0,112,135,9.0,40.0,CCS,0.0,185,4,FWD,B - Compact,3631,1683,1529,Cabriolet,https://ev-database.org/car/1727/Fiat-500e-Cabrio-24-kWh,8.928571428571429,6.338028169014084,24.444444444444443
Fiat,500e Cabrio 42 kWh,150,37.3,Lithium-ion,192.0,220.0,125,230,9.0,67.0,CCS,0.0,185,4,FWD,B - Compact,3631,1683,1529,Cabriolet,https://ev-database.org/car/1275/Fiat-500e-Cabrio-42-kWh,8.0,6.166219839142092,24.444444444444443
Fiat,500e Hatchback 24 kWh,135,21.3,Lithium-ion,108.0,220.0,112,135,9.0,40.0,CCS,0.0,185,4,FWD,B - Compact,3631,1683,1529,Hatchback,https://ev-database.org/car/1327/Fiat-500e-Hatchback-24-kWh,8.928571428571429,6.338028169014084,24.444444444444443
Fiat,500e Hatchback 42 kWh,150,37.3,Lithium-ion,192.0,220.0,118,235,9.0,67.0,CCS,0.0,185,4,FWD,B - Compact,3631,1683,1529,Hatchback,https://ev-database.org/car/1285/Fiat-500e-Hatchback-42-kWh,8.474576271186441,6.3002680965147455,24.444444444444443
Fiat,600e,150,50.8,Lithium-ion,102.0,260.0,124,310,9.0,79.0,CCS,0.0,360,5,FWD,JB - Compact,4171,1781,1523,SUV,https://ev-database.org/car/1945/Fiat-600e,8.064516129032258,6.10236220472441,28.88888888888889
Fiat,Grande Panda,132,43.8,Lithium-ion,485.29347826086956,122.0,136,260,11.0,60.0,CCS,550.0,361,5,FWD,B - Compact,3999,1763,1570,Hatchback,https://ev-database.org/car/2251/Fiat-Grande-Panda,7.352941176470588,5.936073059360731,11.090909090909092
Ford,Capri Extended Range AWD,180,79.0,Lithium-ion,288.0,679.0,148,455,5.3,135.0,CCS,1200.0,572,5,AWD,D - Large,4643,1872,1626,Liftback Sedan,https://ev-database.org/car/2242/Ford-Capri-Extended-Range-AWD,6.756756756756757,5.7594936708860756,128.11320754716982
Ford,Capri Extended Range RWD,180,77.0,Lithium-ion,288.0,545.0,135,455,6.4,120.0,CCS,1000.0,572,5,RWD,D - Large,4643,1872,1626,Liftback Sedan,https://ev-database.org/car/2241/Ford-Capri-Extended-Range-RWD,7.407407407407407,5.909090909090909,85.15625
Ford,Capri Standard Range RWD,160,52.0,Lithium-ion,192.0,310.0,163,320,9.0,85.0,CCS,1000.0,572,5,RWD,D - Large,4643,1872,1626,Liftback Sedan,https://ev-database.org/car/2240/Ford-Capri-Standard-Range-RWD,6.134969325153374,6.153846153846154,34.44444444444444
Ford,Explorer Extended Range AWD,180,79.0,Lithium-ion,288.0,679.0,153,440,5.3,135.0,CCS,1200.0,536,5,AWD,JC - Medium,4468,1871,1639,SUV,https://ev-database.org/car/2169/Ford-Explorer-Extended-Range-AWD,6.5359477124183005,5.569620253164557,128.11320754716982
Ford,Explorer Extended Range RWD,180,77.0,Lithium-ion,288.0,545.0,139,435,6.4,120.0,CCS,1000.0,536,5,RWD,JC - Medium,4468,1871,1630,SUV,https://ev-database.org/car/2168/Ford-Explorer-Extended-Range-RWD,7.194244604316546,5.64935064935065,85.15625
Ford,Explorer Standard Range RWD,160,52.0,Lithium-ion,192.0,310.0,137,305,8.7,85.0,CCS,1000.0,536,5,RWD,JC - Medium,4468,1871,1630,SUV,https://ev-database.org/car/2167/Ford-Explorer-Standard-Range-RWD,7.299270072992701,5.865384615384615,35.63218390804598
Ford,Mustang Mach-E ER AWD (MY25),180,88.0,Lithium-ion,485.29347826086956,675.0,160,435,4.8,105.0,CCS,1500.0,519,5,AWD,JD - Large,4713,1881,1624,SUV,https://ev-database.org/car/3189/Ford-Mustang-Mach-E-ER-AWD,6.25,4.943181818181818,140.625
Ford,Mustang Mach-E ER AWD (MY24),180,91.0,Lithium-ion,376.0,675.0,165,445,4.6,115.0,CCS,1500.0,519,5,AWD,JD - Large,4713,1881,1624,SUV,https://ev-database.org/car/2279/Ford-Mustang-Mach-E-ER-AWD,6.0606060606060606,4.8901098901098905,146.73913043478262
Ford,Mustang Mach-E ER RWD (MY25),180,88.0,Lithium-ion,485.29347826086956,525.0,147,475,6.1,105.0,CCS,1500.0,519,5,RWD,JD - Large,4713,1881,1624,SUV,https://ev-database.org/car/3188/Ford-Mustang-Mach-E-ER-RWD,6.802721088435374,5.3977272727272725,86.06557377049181
Ford,Mustang Mach-E ER RWD (MY24),180,91.0,Lithium-ion,376.0,525.0,152,480,5.9,115.0,CCS,1500.0,519,5,RWD,JD - Large,4713,1881,1624,SUV,https://ev-database.org/car/2278/Ford-Mustang-Mach-E-ER-RWD,6.578947368421052,5.274725274725275,88.98305084745762
Ford,Mustang Mach-E GT (MY24),200,91.0,Lithium-ion,376.0,950.0,177,425,3.8,115.0,CCS,750.0,519,5,AWD,JD - Large,4743,1881,1613,SUV,https://ev-database.org/car/2280/Ford-Mustang-Mach-E-GT,5.649717514124294,4.670329670329671,250.0
Ford,Mustang Mach-E GT (MY25),200,91.0,Lithium-ion,376.0,950.0,177,435,3.8,115.0,CCS,750.0,519,5,AWD,JD - Large,4743,1881,1613,SUV,https://ev-database.org/car/3190/Ford-Mustang-Mach-E-GT,5.649717514124294,4.78021978021978,250.0
Ford,Mustang Mach-E Rally (MY25),200,91.0,Lithium-ion,376.0,950.0,178,415,3.9,115.0,CCS,750.0,519,5,AWD,JD - Large,4743,1881,1633,SUV,https://ev-database.org/car/3191/Ford-Mustang-Mach-E-Rally,5.617977528089888,4.56043956043956,243.5897435897436
Ford,Mustang Mach-E Rally (MY24),200,91.0,Lithium-ion,376.0,950.0,178,410,3.9,115.0,CCS,750.0,519,5,AWD,JD - Large,4743,1881,1633,SUV,https://ev-database.org/car/2275/Ford-Mustang-Mach-E-Rally,5.617977528089888,4.5054945054945055,243.5897435897436
Ford,Mustang Mach-E SR RWD (MY24),180,72.6,Lithium-ion,485.29347826086956,525.0,154,385,6.2,100.0,CCS,750.0,519,5,RWD,JD - Large,4713,1881,1624,SUV,https://ev-database.org/car/2277/Ford-Mustang-Mach-E-SR-RWD,6.4935064935064934,5.303030303030304,84.6774193548387
Ford,Mustang Mach-E SR RWD (MY25),180,72.6,Lithium-ion,485.29347826086956,525.0,154,380,6.2,100.0,CCS,750.0,519,5,RWD,JD - Large,4713,1881,1624,SUV,https://ev-database.org/car/3187/Ford-Mustang-Mach-E-SR-RWD,6.4935064935064934,5.234159779614325,84.6774193548387
Ford,Puma Gen-E,160,43.6,Lithium-ion,485.29347826086956,290.0,126,275,8.0,85.0,CCS,750.0,523,5,FWD,JB - Compact,4214,1805,1555,SUV,https://ev-database.org/car/3073/Ford-Puma-Gen-E,7.936507936507937,6.307339449541284,36.25
Ford,e-Tourneo Courier,145,43.6,Lithium-ion,485.29347826086956,290.0,164,200,11.0,80.0,CCS,750.0,"<bound method Series.mode of 0      185
1      185
2      360
3      360
4      496
      ... 
473    539
474    362
475    362
476    362
477    404
Name: cargo_volume_l, Length: 478, dtype: object>",5,FWD,N - Passenger Van,4337,1876,1817,Small Passenger Van,https://ev-database.org/car/3166/Ford-e-Tourneo-Courier,6.097560975609756,4.587155963302752,26.363636363636363
Ford,e-Tourneo Custom L1 160 kW,130,64.0,Lithium-ion,485.29347826086956,415.0,370,235,9.0,70.0,CCS,2000.0,672,8,RWD,N - Passenger Van,5050,1999,1959,Small Passenger Van,https://ev-database.org/car/3162/Ford-e-Tourneo-Custom-L1-160-kW,2.7027027027027026,3.671875,46.111111111111114
Ford,e-Tourneo Custom L1 210 kW,130,64.0,Lithium-ion,485.29347826086956,415.0,370,235,8.0,70.0,CCS,2000.0,672,8,RWD,N - Passenger Van,5050,1999,1959,Small Passenger Van,https://ev-database.org/car/3163/Ford-e-Tourneo-Custom-L1-210-kW,2.7027027027027026,3.671875,51.875
Ford,e-Tourneo Custom L2 160 kW,150,64.0,Lithium-ion,485.29347826086956,415.0,370,235,9.0,70.0,CCS,2000.0,672,8,RWD,N - Passenger Van,5908,1999,1959,Small Passenger Van,https://ev-database.org/car/3164/Ford-e-Tourneo-Custom-L2-160-kW,2.7027027027027026,3.671875,46.111111111111114
Ford,e-Tourneo Custom L2 210 kW,150,64.0,Lithium-ion,485.29347826086956,415.0,370,235,8.0,70.0,CCS,2000.0,672,8,RWD,N - Passenger Van,5908,1999,1959,Small Passenger Van,https://ev-database.org/car/3165/Ford-e-Tourneo-Custom-L2-210-kW,2.7027027027027026,3.671875,51.875
GWM,ORA 03 48 kWh,160,45.4,Lithium-ion,485.29347826086956,250.0,146,260,8.3,45.0,CCS,0.0,228,5,FWD,C - Medium,4235,1825,1603,Hatchback,https://ev-database.org/car/2091/GWM-ORA-03-48-kWh,6.8493150684931505,5.726872246696035,30.12048192771084
GWM,ORA 03 63 kWh,160,59.3,Lithium-ion,485.29347826086956,250.0,141,340,8.2,56.0,CCS,0.0,228,5,FWD,C - Medium,4235,1825,1603,Hatchback,https://ev-database.org/car/2092/GWM-ORA-03-63-kWh,7.092198581560283,5.733558178752109,30.487804878048784
GWM,ORA 03 GT,160,59.3,Lithium-ion,485.29347826086956,250.0,148,325,8.2,56.0,CCS,0.0,228,5,FWD,C - Medium,4254,1848,1603,Hatchback,https://ev-database.org/car/2093/GWM-ORA-03-GT,6.756756756756757,5.480607082630692,30.487804878048784
GWM,ORA 07 GT,180,83.5,Lithium-ion,485.29347826086956,680.0,161,430,4.5,80.0,CCS,0.0,333,5,AWD,D - Large,4871,1862,1500,Sedan,https://ev-database.org/car/2247/GWM-ORA-07-GT,6.211180124223603,5.149700598802395,151.11111111111111
GWM,ORA 07 Pro,170,64.3,Lithium-ion,485.29347826086956,340.0,146,350,8.2,75.0,CCS,0.0,333,5,FWD,D - Large,4871,1862,1500,Sedan,https://ev-database.org/car/2246/GWM-ORA-07-Pro,6.8493150684931505,5.443234836702955,41.463414634146346
GWM,ORA 07 Pure,170,64.3,Lithium-ion,485.29347826086956,340.0,146,350,8.2,75.0,CCS,0.0,333,5,FWD,D - Large,4871,1862,1500,Sedan,https://ev-database.org/car/2245/GWM-ORA-07-Pure,6.8493150684931505,5.443234836702955,41.463414634146346
Genesis,G80 Electrified Luxury,225,82.5,Lithium-ion,485.29347826086956,700.0,159,440,4.9,160.0,CCS,1052.2610619469026,354,5,AWD,F - Luxury,5005,1925,1470,Sedan,https://ev-database.org/car/1703/Genesis-G80-Electrified-Luxury,6.289308176100629,5.333333333333333,142.85714285714283
Genesis,GV60 Premium,185,74.0,Lithium-ion,384.0,350.0,143,390,7.8,200.0,CCS,1600.0,432,5,RWD,JC - Medium,4515,1890,1580,SUV,https://ev-database.org/car/1647/Genesis-GV60-Premium,6.993006993006993,5.27027027027027,44.871794871794876
Genesis,GV60 Sport,200,74.0,Lithium-ion,384.0,605.0,157,375,5.5,200.0,CCS,1600.0,432,5,AWD,JC - Medium,4515,1890,1580,SUV,https://ev-database.org/car/1648/Genesis-GV60-Sport,6.369426751592357,5.0675675675675675,110.0
Genesis,GV60 Sport Plus,235,74.0,Lithium-ion,384.0,700.0,159,360,4.0,200.0,CCS,1600.0,432,5,AWD,JC - Medium,4515,1890,1580,SUV,https://ev-database.org/car/1649/Genesis-GV60-Sport-Plus,6.289308176100629,4.864864864864865,175.0
Genesis,GV70 Electrified Sport,235,74.0,Lithium-ion,384.0,700.0,163,350,4.2,190.0,CCS,1800.0,503,5,AWD,JD - Large,4715,1910,1630,SUV,https://ev-database.org/car/1725/Genesis-GV70-Electrified-Sport,6.134969325153374,4.72972972972973,166.66666666666666
Honda,e:Ny1,160,61.9,Lithium-ion,485.29347826086956,310.0,150,335,7.6,60.0,CCS,0.0,361,5,FWD,JB - Compact,4387,1790,1584,SUV,https://ev-database.org/car/1940/Honda-eNy1,6.666666666666667,5.4119547657512115,40.78947368421053
Hongqi,E-HS9 120 kWh,200,112.0,Lithium-ion,485.29347826086956,750.0,217,455,4.9,110.0,CCS,1500.0,438,5,AWD,JF - Luxury,5209,2010,1731,SUV,https://ev-database.org/car/2050/Hongqi-E-HS9-120-kWh,4.608294930875576,4.0625,153.0612244897959
Hongqi,E-HS9 84 kWh,200,76.5,Lithium-ion,485.29347826086956,600.0,193,320,6.5,112.0,CCS,1500.0,438,5,AWD,JF - Luxury,5209,2010,1731,SUV,https://ev-database.org/car/1746/Hongqi-E-HS9-84-kWh,5.181347150259067,4.183006535947713,92.3076923076923
Hongqi,E-HS9 99 kWh,200,90.0,Lithium-ion,485.29347826086956,750.0,194,370,4.9,112.0,CCS,1500.0,438,5,AWD,JF - Luxury,5209,2010,1731,SUV,https://ev-database.org/car/1747/Hongqi-E-HS9-99-kWh,5.154639175257732,4.111111111111111,153.0612244897959
Hyundai,INSTER Long Range,150,46.0,Lithium-ion,485.29347826086956,147.0,124,300,10.6,70.0,CCS,1052.2610619469026,280,4,FWD,JA - Mini,3825,1610,1575,SUV,https://ev-database.org/car/2231/Hyundai-INSTER-Long-Range,8.064516129032258,6.521739130434782,13.867924528301888
Hyundai,INSTER Standard Range,140,39.0,Lithium-ion,485.29347826086956,147.0,119,255,11.7,60.0,CCS,1052.2610619469026,280,4,FWD,JA - Mini,3825,1610,1575,SUV,https://ev-database.org/car/2230/Hyundai-INSTER-Standard-Range,8.403361344537815,6.538461538461538,12.564102564102566
Hyundai,IONIQ 5 63 kWh RWD (MY24),185,60.0,Lithium-ion,288.0,350.0,136,345,8.5,150.0,CCS,750.0,520,5,RWD,JC - Medium,4655,1890,1605,SUV,https://ev-database.org/car/2235/Hyundai-IONIQ-5-63-kWh-RWD,7.352941176470588,5.75,41.1764705882353
Hyundai,IONIQ 5 84 kWh AWD (MY24),185,80.0,Lithium-ion,384.0,605.0,162,445,5.3,205.0,CCS,1600.0,520,5,AWD,JC - Medium,4655,1890,1605,SUV,https://ev-database.org/car/2237/Hyundai-IONIQ-5-84-kWh-AWD,6.172839506172839,5.5625,114.15094339622642
Hyundai,IONIQ 5 84 kWh RWD (MY24),185,80.0,Lithium-ion,384.0,350.0,155,450,7.5,205.0,CCS,1600.0,520,5,RWD,JC - Medium,4655,1890,1605,SUV,https://ev-database.org/car/2236/Hyundai-IONIQ-5-84-kWh-RWD,6.451612903225806,5.625,46.666666666666664
Hyundai,IONIQ 5 N (MY24),260,80.0,Lithium-ion,384.0,740.0,179,390,3.4,205.0,CCS,0.0,480,5,AWD,JC - Medium,4715,1940,1585,SUV,https://ev-database.org/car/2044/Hyundai-IONIQ-5-N,5.58659217877095,4.875,217.64705882352942
Hyundai,IONIQ 6 Long Range 2WD,185,74.0,Lithium-ion,384.0,350.0,136,495,7.4,200.0,CCS,1500.0,401,5,RWD,D - Large,4855,1880,1495,Sedan,https://ev-database.org/car/1718/Hyundai-IONIQ-6-Long-Range-2WD,7.352941176470588,6.6891891891891895,47.2972972972973
Hyundai,IONIQ 6 Long Range AWD,185,74.0,Lithium-ion,384.0,605.0,143,440,5.1,200.0,CCS,1500.0,401,5,AWD,D - Large,4855,1880,1495,Sedan,https://ev-database.org/car/1719/Hyundai-IONIQ-6-Long-Range-AWD,6.993006993006993,5.945945945945946,118.62745098039217
Hyundai,IONIQ 6 Standard Range 2WD,185,50.0,Lithium-ion,264.0,350.0,117,335,8.8,120.0,CCS,750.0,401,5,RWD,D - Large,4855,1880,1495,Sedan,https://ev-database.org/car/1717/Hyundai-IONIQ-6-Standard-Range-2WD,8.547008547008547,6.7,39.772727272727266
Hyundai,IONIQ 9 Long Range AWD,200,106.0,Lithium-ion,485.29347826086956,605.0,177,490,6.7,195.0,CCS,2500.0,338,7,AWD,JF - Luxury,5060,1980,1790,SUV,https://ev-database.org/car/3068/Hyundai-IONIQ-9-Long-Range-AWD,5.649717514124294,4.622641509433962,90.29850746268656
Hyundai,IONIQ 9 Long Range RWD,185,106.0,Lithium-ion,485.29347826086956,350.0,171,500,9.4,195.0,CCS,1600.0,338,7,RWD,JF - Luxury,5060,1980,1790,SUV,https://ev-database.org/car/3067/Hyundai-IONIQ-9-Long-Range-RWD,5.847953216374269,4.716981132075472,37.234042553191486
Hyundai,IONIQ 9 Performance AWD,200,106.0,Lithium-ion,485.29347826086956,700.0,177,480,5.2,195.0,CCS,2500.0,338,7,AWD,JF - Luxury,5060,1980,1790,SUV,https://ev-database.org/car/3069/Hyundai-IONIQ-9-Performance-AWD,5.649717514124294,4.528301886792453,134.6153846153846
Hyundai,Kona Electric 48 kWh,160,48.4,Lithium-ion,485.29347826086956,255.0,128,295,8.8,50.0,CCS,300.0,466,5,FWD,JB - Compact,4355,1825,1575,SUV,https://ev-database.org/car/1829/Hyundai-Kona-Electric-48-kWh,7.8125,6.095041322314049,28.977272727272727
Hyundai,Kona Electric 65 kWh,170,65.4,Lithium-ion,485.29347826086956,255.0,144,390,7.8,86.0,CCS,750.0,466,5,FWD,JB - Compact,4355,1825,1575,SUV,https://ev-database.org/car/1830/Hyundai-Kona-Electric-65-kWh,6.944444444444445,5.963302752293577,32.69230769230769
Jaguar,I-Pace EV400,200,84.7,Lithium-ion,432.0,696.0,208,380,4.8,85.0,CCS,750.0,505,5,AWD,JD - Large,4682,2011,1566,SUV,https://ev-database.org/car/1812/Jaguar-I-Pace-EV400,4.8076923076923075,4.48642266824085,145.0
Jeep,Avenger Electric,150,50.8,Lithium-ion,102.0,260.0,132,310,9.0,85.0,CCS,0.0,355,5,FWD,JB - Compact,4084,1776,1528,SUV,https://ev-database.org/car/1816/Jeep-Avenger-Electric,7.575757575757576,6.10236220472441,28.88888888888889
Jeep,Compass Electric 74 kWh,180,74.0,Lithium-ion,485.29347826086956,345.0,148,370,8.5,90.0,CCS,1000.0,550,5,FWD,JC - Medium,4552,1928,1675,SUV,https://ev-database.org/car/3181/Jeep-Compass-Electric-74-kWh,6.756756756756757,5.0,40.588235294117645
KGM,Torres EVX,175,72.0,Lithium-ion,485.29347826086956,339.0,156,370,8.1,85.0,CCS,1500.0,839,5,FWD,JC - Medium,4715,1890,1725,SUV,https://ev-database.org/car/2189/KGM-Torres-EVX,6.410256410256411,5.138888888888889,41.851851851851855
Kia,EV3 Long Range,170,78.0,Lithium-ion,485.29347826086956,283.0,139,455,7.7,105.0,CCS,1000.0,460,5,FWD,JB - Compact,4300,1850,1560,SUV,https://ev-database.org/car/2212/Kia-EV3-Long-Range,7.194244604316546,5.833333333333333,36.75324675324675
Kia,EV3 Standard Range,170,55.0,Lithium-ion,485.29347826086956,283.0,133,325,7.5,80.0,CCS,300.0,460,5,FWD,JB - Compact,4300,1850,1560,SUV,https://ev-database.org/car/2211/Kia-EV3-Standard-Range,7.518796992481203,5.909090909090909,37.733333333333334
Kia,EV4 Hatchback Long Range,170,78.0,Lithium-ion,485.29347826086956,283.0,132,475,7.7,105.0,CCS,1052.2610619469026,435,5,FWD,C - Medium,4430,1860,1485,Hatchback,https://ev-database.org/car/3124/Kia-EV4-Hatchback-Long-Range,7.575757575757576,6.089743589743589,36.75324675324675
Kia,EV4 Hatchback Standard Range,170,55.0,Lithium-ion,485.29347826086956,283.0,134,340,7.4,80.0,CCS,1052.2610619469026,435,5,FWD,C - Medium,4430,1860,1485,Hatchback,https://ev-database.org/car/3123/Kia-EV4-Hatchback-Standard-Range,7.462686567164179,6.181818181818182,38.24324324324324
Kia,EV4 Sedan Long Range,170,78.0,Lithium-ion,485.29347826086956,283.0,124,495,7.7,105.0,CCS,1052.2610619469026,490,5,FWD,C - Medium,4730,1860,1480,Sedan,https://ev-database.org/car/3122/Kia-EV4-Sedan-Long-Range,8.064516129032258,6.346153846153846,36.75324675324675
Kia,EV4 Sedan Standard Range,170,55.0,Lithium-ion,485.29347826086956,283.0,128,355,7.4,80.0,CCS,1052.2610619469026,490,5,FWD,C - Medium,4730,1860,1480,Sedan,https://ev-database.org/car/3121/Kia-EV4-Sedan-Standard-Range,7.8125,6.454545454545454,38.24324324324324
Kia,EV6 GT,260,80.0,Lithium-ion,384.0,770.0,178,385,3.5,205.0,CCS,1800.0,480,5,AWD,JC - Medium,4695,1890,1545,SUV,https://ev-database.org/car/3079/Kia-EV6-GT,5.617977528089888,4.8125,220.0
Kia,EV6 Long Range 2WD,185,80.0,Lithium-ion,384.0,350.0,143,455,7.3,205.0,CCS,1800.0,490,5,RWD,JC - Medium,4695,1880,1575,SUV,https://ev-database.org/car/3028/Kia-EV6-Long-Range-2WD,6.993006993006993,5.6875,47.945205479452056
Kia,EV6 Long Range AWD,185,80.0,Lithium-ion,384.0,605.0,154,440,5.2,205.0,CCS,1800.0,490,5,AWD,JC - Medium,4695,1880,1575,SUV,https://ev-database.org/car/3029/Kia-EV6-Long-Range-AWD,6.4935064935064934,5.5,116.34615384615384
Kia,EV6 Standard Range 2WD,185,60.0,Lithium-ion,288.0,350.0,140,345,8.7,150.0,CCS,750.0,490,5,RWD,JC - Medium,4695,1880,1575,SUV,https://ev-database.org/car/3030/Kia-EV6-Standard-Range-2WD,7.142857142857143,5.75,40.229885057471265
Kia,EV9 76.1 kWh RWD,190,73.0,Lithium-ion,348.0,350.0,165,355,8.5,160.0,CCS,900.0,333,7,RWD,JF - Luxury,5010,1980,1755,SUV,https://ev-database.org/car/1833/Kia-EV9-761-kWh-RWD,6.0606060606060606,4.863013698630137,41.1764705882353
Kia,EV9 99.8 kWh AWD,200,96.0,Lithium-ion,456.0,600.0,188,435,6.0,194.0,CCS,2500.0,333,7,AWD,JF - Luxury,5010,1980,1755,SUV,https://ev-database.org/car/1835/Kia-EV9-998-kWh-AWD,5.319148936170213,4.53125,100.0
Kia,EV9 99.8 kWh AWD GT,220,96.0,Lithium-ion,456.0,740.0,190,420,4.6,194.0,CCS,2500.0,333,7,AWD,JF - Luxury,5015,1980,1755,SUV,https://ev-database.org/car/3196/Kia-EV9-998-kWh-AWD-GT,5.2631578947368425,4.375,160.8695652173913
Kia,EV9 99.8 kWh AWD GT-Line,200,96.0,Lithium-ion,456.0,700.0,190,425,5.3,194.0,CCS,2500.0,333,7,AWD,JF - Luxury,5015,1980,1780,SUV,https://ev-database.org/car/1993/Kia-EV9-998-kWh-AWD-GT-Line,5.2631578947368425,4.427083333333333,132.0754716981132
Kia,EV9 99.8 kWh RWD,185,96.0,Lithium-ion,456.0,350.0,171,450,9.4,194.0,CCS,900.0,333,7,RWD,JF - Luxury,5010,1980,1755,SUV,https://ev-database.org/car/1834/Kia-EV9-998-kWh-RWD,5.847953216374269,4.6875,37.234042553191486
Kia,Niro EV,167,64.8,Lithium-ion,96.0,255.0,140,385,7.8,70.0,CCS,750.0,475,5,FWD,JC - Medium,4420,1825,1570,SUV,https://ev-database.org/car/1666/Kia-Niro-EV,7.142857142857143,5.941358024691358,32.69230769230769
Lancia,Ypsilon,150,48.1,Lithium-ion,96.0,260.0,122,310,8.2,80.0,CCS,0.0,309,5,FWD,B - Compact,4080,1760,1440,Hatchback,https://ev-database.org/car/2117/Lancia-Ypsilon,8.19672131147541,6.444906444906445,31.707317073170735
Leapmotor,C10,170,69.9,Lithium-ion,485.29347826086956,320.0,166,350,7.5,70.0,CCS,1500.0,435,5,RWD,JD - Large,4739,1900,1680,SUV,https://ev-database.org/car/3040/Leapmotor-C10,6.024096385542169,5.007153075822603,42.666666666666664
Leapmotor,T03,130,36.0,Lithium-ion,485.29347826086956,158.0,136,225,12.7,30.0,CCS,1052.2610619469026,210,4,FWD,A - Mini,3620,1652,1577,Hatchback,https://ev-database.org/car/3039/Leapmotor-T03,7.352941176470588,6.25,12.440944881889765
Lexus,RZ 300e,160,64.0,Lithium-ion,96.0,266.0,149,365,8.0,100.0,CCS,750.0,522,5,FWD,JC - Medium,4690,1860,1600,SUV,https://ev-database.org/car/3027/Lexus-RZ-300e,6.7114093959731544,5.703125,33.25
Lexus,RZ 450e,160,64.0,Lithium-ion,96.0,435.0,158,350,5.6,100.0,CCS,750.0,522,5,AWD,JD - Large,4805,1895,1635,SUV,https://ev-database.org/car/1677/Lexus-RZ-450e,6.329113924050633,5.46875,77.67857142857143
